Product ID,Category,Sub-Category,Product Name,Sales
OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,43.8
OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,167.292
FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,27.42
OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.44
OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,61.776
OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",241.96
FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",108.608
OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,2.816
OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,9.984
OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,14.98
TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,1145.6
TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference phone,485.94
OFF-AR-10004078,Office Supplies,Art,Newell 312,37.376
FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,70.686
OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,54.816
FUR-BO-10002202,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",72.294
OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,2.896
TEC-PH-10002496,Technology,Phones,Cisco SPA301,124.792
FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",330.588
OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,673.568
OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,52.98
FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,526.45
OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,228.92
TEC-PH-10001051,Technology,Phones,HTC One,319.968
TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,205.03
OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,190.86
OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,24.32
OFF-SU-10000952,Office Supplies,Supplies,Fiskars Home & Office Scissors,44.4
FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,44.4
OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1016.792
OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,38.136
TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,494.982
OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,56.56
OFF-AR-10003856,Office Supplies,Art,Newell 344,5.56
OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,9.02
OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",8.62
TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,659.976
OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,13.36
OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",41.72
OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,11.52
OFF-AP-10001391,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,541.44
OFF-PA-10000477,Office Supplies,Paper,Xerox 22,19.44
OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7
OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,43.26
OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,43.56
TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,437.85
FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",109.48
FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1212.96
OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54
OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,5
TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,371.97
TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,166.24
FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",359.97
TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,499.98
OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),5.28
OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",8.26
OFF-PA-10003919,Office Supplies,Paper,Xerox 1989,7.968
OFF-PA-10002001,Office Supplies,Paper,Xerox 1984,12.96
OFF-PA-10002787,Office Supplies,Paper,Xerox 227,6.48
OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,6.984
OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,47.96
OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,199.74
FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,435.26
TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,1119.984
FUR-TA-10001866,Furniture,Tables,Bevis Round Conference Room Tables and Bases,143.432
FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122.352
OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",306.2
FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,85.98
TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,223.96
FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,97.568
FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,614.272
FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,199.98
OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",48.16
TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,23.92
OFF-AP-10002222,Office Supplies,Appliances,Staple holder,60.69
OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,14.352
OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,35.04
OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.48
OFF-AR-10002375,Office Supplies,Art,Newell 351,16.4
FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,892.98
TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,287.97
FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",595.38
OFF-PA-10001166,Office Supplies,Paper,Xerox 2,12.96
TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,4.95
FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",181.95
OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,13.52
FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",259.7
TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,42.95
TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,1399.93
TEC-PH-10002597,Technology,Phones,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,503.96
OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,12.72
OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,11.52
TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,316
FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,723.92
OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,106.32
FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",141.372
OFF-PA-10004156,Office Supplies,Paper,Xerox 188,27.216
TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,390.75
FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,280.792
OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",68.448
OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,88.04
OFF-AR-10001955,Office Supplies,Art,Newell 319,15.872
OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,215.592
OFF-LA-10004093,Office Supplies,Labels,Avery 486,14.62
OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",416.32
OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,43
FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,182.94
OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,60.83
TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389.97
OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,194.32
TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,265.93
OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,94.74
OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",60.64
OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,76.3
OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,364.8
OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,79.872
FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",46.384
OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,12.96
OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,14.352
FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,547.136
OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",41.96
OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",41.7
OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",277.4
OFF-PA-10004971,Office Supplies,Paper,Xerox 196,5.78
OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,69.216
OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86
OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,426.79
OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,25.92
OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,45.92
OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,10.72
OFF-AR-10004999,Office Supplies,Art,Newell 315,41.86
FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,63.2
TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,113.97
OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",123.552
OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,490.32
OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",70.08
OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.272
FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,557.585
OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,9.024
OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,69.456
OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",10.86
OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,79.47
OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,10.08
FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1552.831
OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,137.24
TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,36.51
TEC-MA-10000597,Technology,Machines,Lexmark S315 Color Inkjet Printer,239.976
FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1579.746
FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,1071.576
FUR-TA-10004175,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",613.908
OFF-PA-10002960,Office Supplies,Paper,Xerox 1926,34.86
OFF-PA-10000919,Office Supplies,Paper,Xerox 1918,155.04
OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,13.71
FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",127.88
OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",160.32
OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,46
FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",120.712
OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),23.12
FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",532.704
OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",4.912
TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,252
FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,60.288
OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,2.632
OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,23.688
FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,253.372
OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,5.67
OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,76.776
OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,9.184
OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",32.75
OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,7.216
OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,49.568
FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames,54.712
OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,176.04
OFF-AR-10003087,Office Supplies,Art,Staples in misc. colors,16.02
OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,185.92
TEC-PH-10000141,Technology,Phones,Clearsounds A400,211.168
TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,479.984
OFF-FA-10001229,Office Supplies,Fasteners,Staples,7.86
OFF-BI-10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers,24.448
OFF-PA-10004255,Office Supplies,Paper,Xerox 219,6.48
OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,41.86
TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),1619.91
FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",113.92
OFF-AR-10000588,Office Supplies,Art,Newell 345,39.68
TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,37.6
TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,59.9
OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",37
OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,5.76
OFF-AR-10000246,Office Supplies,Art,Newell 318,16.68
OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,628.81
OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,56.45
OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,94.2
OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.4
FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,956.6648
TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,1115.91
TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,128.744
TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",79.92
OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,24.2
TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,359.976
FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,211.84
OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",5.68
OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,7.52
OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,11.96
FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,629.064
FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",754.45
FUR-BO-10002824,Furniture,Bookcases,Bush Mission Pointe Library,301.96
TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,595
OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,79.872
TEC-MA-10000112,Technology,Machines,Panasonic KX MB2061 Multifunction Printer,2396.4
OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",63.56
TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,99.99
OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,230.376
OFF-PA-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",9.664
TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,158.928
OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,13.023
FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables,273.06
OFF-FA-10002975,Office Supplies,Fasteners,Staples,39.312
OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,1.344
OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,8.272
FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",12.544
OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,58.48
FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,7.4
FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",366.786
TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,54.368
OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,33.96
OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,826.11
FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",545.85
FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,145.98
OFF-PA-10002259,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",35.808
FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",7.904
TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,345
FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,174.286
OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,662.84
